comment,label
sản_phẩm không dùng được tệ,1
sản_phẩm không giống với hình_ảnh phím không có đèn so với hình_ảnh đã đăng phím có_thể đổi màu đèn thì giá này rất không phù_hợp,1
không sáng đèn như mô_tả,1
đểu ấn vào chỗ này lại nhảy ra chỗ khác cửa_hàng phục_vụ rất mất_dạy,1
dùng được một lần chết luôn không hiểu sao,1
em hát có number bài nó tịt luôn,1
cần hố trợ inbox cửa_hàng tl lâu không nhiệt_tình được mối cái giao hàng nhanh trong tp hà_nội,1
giao hàng thì lâu chưa biết sử_dụng lỗi vặt nhắn_tin hỏi cửa_hàng date sau thì được hồi_âm,1
sản_phẩm rẻ nên chất_lượng đi_đôi với giá_thành sau khi mình mang jack lên test ở máy trong công_ty thì trong number máy chỉ có duy_nhất number máy không bị lỗi mình mua hẳn number jack cắm với number tai nghe có sẵn của mình luôn hỏi cửa_hàng thì cửa_hàng không support tới nơi còn nói lại mình nữa,1
dây mua về sài không được hướng_dẫn thì cũng không nhiệt_tình trả hàng thì do mình bị sự_cố nên không trả kịp nói_chung mua xa là bất_lợi nhất coi như mất tiền mà không sài được,1
cắm vô_cùng lỏng nói delay vô_cùng,1
hàng fake thật_sự thất_vọng,1
miếng dán không dán được coi như đồ bỏ đi bên giao hàng gì t express bắt tới bưu_cục nhận chứ không đi giao lấy lý_do dịch_bệnh trong khi viettel post ghtk cửa hàngee express vẫn đi giao bình_thường còn nói không ra nhận sẽ trả hàng lại cửa_hàng nên chọn đối_tác giao hàng khác,1
kính cường_lực mà như này đây ạ tốt nhất không nên mua như dán hình đồ_chơi con_nít,1
dán mặt đồng_hồ còn bị dính keo tùm_lum kính dày cộm không tự_nhiên,1
không dinh gi het hang number cai thi giong hinh cai kia thi k giong,1
miếng dán dẻo chứ không phải_cường_lực,1
lần thứ number thiếu hàng lần trước đòi không trả lần này mua thiếu tiếp ghét cho number sao luôn không thèm đòi,1
chưa bao_giờ nhận đồ mà bực tới v cửa_hàng làm_ăn ncc vừa thiếu đồ vừa tán nát,1
trong hình thấy có tai thỏ mà nhận được lại chẳng thấy tai thỏ đâu,1
bán không có hàng mà không báo trước cho khách làm_việc quá tệ,1
không phát sáng như hình,1
thật_sự cửa_hàng quá kém chất_lượng om hàng không chuyển tận date trời những mặt_hàng khác chất_lượng quá tồi cực_kỳ cực_kỳ tồi_tệ bán hàng đã qua sử_dụng mặt_hàng này k có nhưng k báo khách,1
cửa_hàng gửi thiếu hàng cho mình chat để liên_lạc thì không trả_lời thất_vọng không bjo quay lại có mấy chục bạc thôi chẳng đáng gì nhưng làm_ăn này không chấp_nhận được,1
giao hàng ố vàng dơ khách_hàng khiếu_nại nói đồng_ý trả mà nhắn shopee không trả cuối_cùng khách mất tiền chất_lượng sản_phẩm rất kém,1
mua number đầu chuyển cả hai đều không sd được cắm hdmi bình_thường thì vẫn ngon_lành,1
mua về không dùng được nên đặt lại đơn mới đơn mới bảo kiểm_tra hàng kỹ rồi gửi không cần nguyên seal cửa_hàng cũng không kiểm_tra mua về lại không dùng được tiếp,1
cửa_hàng giao hàng cực nhanh nhưng cái đầu chuyển cắm vào lại không lên hình,1
mua về xài được hai ngày xong hư luôn lởm không tả được cạch cửa_hàng từ đây,1
không hoạt_động,1
sử_dụng không,1
dây sạp đểu sạp không vào,1
đầu micro bé tí không biết cắm vào cái gì được,1
mới bật lên cháy mất mẹ rồi còn đâu mà sài,1
tệ cực_kỳ tệ cửa_hàng phục_vụ khách kém sẽ không có lần sau,1
đóng_gói đẹp cẩn_thận nhưng tai nghe mới mua đã bị hư một bên thất_vọng quá,1
cửa_hàng phục_vụ rất kém gửi nhầm hàng sang dây sạc cùng hãng nhưng khi yêu_cầu ship lại hàng đã đặt_để đổi lại thì không đồng_ý,1
tai nghe chỉ nghe được number bên number sao thôi,1
châ t âm cha n qua,1
thái_độ phục_vụ rất tồi mọi người tránh và chọn cửa_hàng khác nhé không giải_đáp khiếu_nại thắc_mắc của khách_hàng mình nói v thôi chứ mọi người vẫn mua thì tuỳ,1
âm_thanh phát ra rất nhỏ mọi người muốn nghe to nên chọn cái khác tvq,1
cạn_lời,1
giao hàng bi lỗi cửa_hàng không có tâm gọi điện thì bẩn tính nt không trả_lời bán hàng kiểu này thì anh_em lưu_ý trước khi mua,1
mic rè lẫn nhiều tiếng sôi khá to nhưng thái_độ cửa_hàng tốt nên sửa đánh_giá để cửa_hàng bán hang cho number sao,1
hàng đểu không dùng được,1
sản_phẩm thu âm kém không chính hãng vì đang không vùng phong_toả không trả hàng được,1
có được nhận đâu mà đánh_giá,1
tai nghe liệt number bên tai,1
âm_thanh của tai nghe rất chán,1
chất_lượng kém ọp_ẹp,1
dây đeo bị lỏng không giữ được,1
sản_phẩm xấu không như hình miêu_tả,1
quá thất_vọng đặt gần date mới có do dịch nhưng điều đáng nói là mua màu đỏ giao màu xanh màu lên_tay rất xấu,1
sai mẫu,1
hơi buồn vì tai nghe không hoạt_động không hiện phần_trăm pin hy_vọng lần sau sẽ tốt hơn,1
không giống như quảng_cáo sản_phẩm sạc lâu vào number bên tai bị chập_chờn liên_tục cầm còn bị dính vẫn tay,1
mua tai nghe mà giao cl gì v trời chờ đến gần cả date nay đã đánh_dấu là hoàn_trả hàng mà giờ vẫn ch thấy đổi hàng mà giờ báo là giao thành_công bảo đánh_giá,1
tai nghe giao bị lỗi number bên không có tín_hiệu,1
sản_phẩm không giống đã đặt,1
tai nghe thì ok mà cắp sạc lại không vào,1
chỉ nghe được một bên,1
như quằn què vậy,1
nghe được vài ngày bên tai l không nghe được tiếng,1
mua lần number rồi mới để_ý là các cửa_hàng khác bán rẻ hơn nhiều đã vậy đơn_vị vận_chuyển mỗi giao hàng nhanh k áp được mã freeship hàng ổn nhưng đắt cho number haha,1
dịch vũ quá kém,1
hàng cùi bắp cửa_hàng tư_vấn nhiệt_tình thiệt nhưng bán không có tâm hàng hư sạc pin k vô vậy_mà cũng bán,1
hàng lõng lẽo không an thua lắm,1
hàng mua về sạc không lên sài không được,1
sản_phẩm bị lỗi,1
không đúng như hình trong hình đẹp có màn_hình số pin còn khi mua về thì bình_thường k có gì cả ngoài đèn báo,1
tai nghe này nghe phá vỡ nền âm_nhạc việt_nam nghe đau hết tai_tiếng bass ít lời nghe không ấm chói hết tai lỡ đặt rồi thì phải lấy thôi tiền nào vải đấy thôi mình khuyên các bạn không nên mua tai nghe này thà mua jbl hàng nhái nghe hay hơn f9 này,1
hàng china rồi còn làm đểu china nghe như đấm vào tai,1
tai nghe mình mua number thời_gian nó bị lỗi number bên không dùng dk nữa chán cửa_hàng,1
mới mua mới dùng nhưng đã có lỗi thường_xuyên bị giật âm_thanh bị ngắt_quãng nhiều,1
mua về number ngày bắt_đầu bị dè,1
một bên tai nghe bị hỏng tôi yêu_cầu đổi trả lại hàng,1
number cái bị chia làm number k kết_nối được cùng number lúc,1
hàng_mã thôi,1
nhìn thì xấu dùng còn xấu hơn giá càng xấu rất không đáng mua,1
sạc của tai nghe number khi cho tai nghe vào sạc mỗi number giây xuống number chưa được number p hết pin trong cục dự_phòng cho tai nghe,1
sản_phẩm kém chất_lượng liên_hệ cửa_hàng thì toàn trả_lời lòng_vòng cố_tình không hiểu,1
nghe được number ngày thì volume như để ở mức thấp nhất và âm_thanh bị rè bên kia nghe bị nhiễu âm_thanh,1
âm_thanh cũng được nhưng khi chơi game phải number lúc sau mới có âm_thanh nói_chung là earphone không dùng đánh game được,1
tai nghe khá là ngon có_điều nhìn trên anh tưởng nó nhỏ nhỏ gọn gọn mà về nó to qua trời cập_nhật sau number number ngày mình sử_dụng thì tai nghe với hộp sạc không còn kết_nối sạc lại tai nghe nữa,1
không nên mua,1
tai nghe lỗi tắt tiếng lúc được lúc mất nhà ngay gần cửa_hàng cách number con phố nhưng cửa_hàng vẫn yêu_cầu gửi đổi hàng qua bưu_điện mất phí không hỗ_trợ hay tạo điều_kiện đổi hàng trực_tiếp dịch_vụ không linh_động cứng_nhắc sau khi bị đánh_giá number cửa_hàng đã trả_lời như name và ngay lặp tức chặn khách nhu h3,1
không giống trong hình quản cáo,1
quá tệ sạc đầy sáng đến tối mất number,1
hàng rất nhanh hết pin âm_thanh cũng dở khuyên mọi người không nên mua có number mấy nên cũng k muốn làm thủ_tục đổi trả cho phiền vậy nhé khuyên không nên mua,1
hàng lỗi sạc không vào pin điện_thoại chủ cửa_hàng không nghe máy mọi người cẩn_thận không nên mua hàng,1
rất tệ mọi người cân_nhắc kỹ trước khi mua vì tôi đây đã mua và rất không hài_lòng mua tai nghe bị lỗi tai bên trái bị rè không dùng được tôi liên_hệ cửa_hàng để đổi hàng thì cửa_hàng hướng_dẫn rất vòng_vo chậm_chạp xin sdt để gọi cho nhanh thì không cho không chủ_động thu_hồi để đổi_mới cho tôi,1
mình sài được number hôm bị lỗi chỉ nghe được number bên như nào vâyh cửa_hàng,1
tôi không hiểu sao cửa_hàng có_thể giao hàng đã qua sử_dụng hộp bóc bị rách nilon cũng đã bóc còn hộp đã xước,1
thật_sự mình không muốn đánh_giá number sao đâu nhưng pin của sản_phẩm làm mình quá thất_vọng bảo cái hộp để tai nghe pin dùng được hơn number h ấy vậy_mà mình sạc đầy mà dùng nửa number ngày đã hết,1
hộp đựng bị nứt và chày nhiều giống đồ sử_dụng rồi,1
nghe kém nghe nhạc còn tạm chứ gọi điện chả nghe gì không ăn_thua,1
không hiểu vì sao tai k đặt được vào hốc sạc,1
mình đã mua tai nghe của cửa_hàng number lần và quyết_định tin_tưởng cửa_hàng và mua lại lần number sản_phẩm lần này là made in china và bao_bì khác so với lần trước cái đáng để nói là number tai nghe không_thể kết_nối với nhau mặc_dù mình đã thử rất nhiều cách mong cửa_hàng chú_ý nhiều hơn,1
dễ rơi ngày nóng mồ_hôi nhiều thì xác_định rơi liên_tục đây là hình_ảnh sau vài lần bị rơi khi đang chạy xe,1
thất vong hàng không giống như quảng_cáo,1
dây_cáp rất lởm lúc được lúc không,1
ảnh number m giao number number m đặt number giao number lại đi nhét tiền vào làm lỡ hết việc nên thay_đổi cách làm_việc,1
kết_nối với tai nghe có mic thì chỉ nghe được âm_thanh mic k hoạt_động được nếu kết_nối với dây này,1
tuy rẻ nhưng dây nối không dùng được tai nghe ổn ship nhanh,1
thất_vọng thật đặt_hàng từ number đến tận number mới nhận được đã thế bị bọn giao hàng ngâm cho number ngày chán thực_sự,2
mua day number m8 lai dua number m5 va khong dung duoc,1
nhân_viên vận_chuyển ghtk í thức quá tồi,2
thái_độ phục_vụ kém khách_hàng phản_ánh không thấy hồi_âm anh_em cân_nhắc,1
sạc mãi không lên pin,1
sản_phẩm như cc buôn_bán sài được number tuần hư,1
đưa ngay cái đốc sạc hư cay,1
rất khó kết_nối dùng rất đau tai rất nhanh hết pin thật là chán,1
không thích tí nào xài chán âm_thanh k tốt khó sử_dụng nói_chung giờ mua về ném luôn number chỗ phí tiền,1
mới nhận được hàng thì có test liền và kết_quả thất_vọng quá không hiển_thị pin và khi sạc lại không hiển_thị hiệu_ứng gì để biết cả lúc sạc thì rất nóng mới mua về không được sử_dụng gì mà đã lỗi sản_phẩm như thế_này rồi,1
nghe tạm được vỏ nhựa đểu dễ bị bung míc khi nói_chuyện rè không nói được nói_chung chỉ để nghe nhạc không nghe gọi được,1
bán hàng k có tâm lỗi k chịu bảo shiper lại lấy hàng bảo ra đó gửi lại làm_việc lâu_lắc quá tệ ai có mua lưu_ý kỹ trước khi mua nhé cửa_hàng bảo hàng do mình làm hư nhê thank,1
